iteration	\log_{10}(R_{\rho})
11051	-7.9547637051
11052	-7.9547528471
11053	-7.9547419764
11054	-7.9547310936
11055	-7.9547201969
11056	-7.9547092873
11057	-7.9546983669
11058	-7.9546874338
11059	-7.9546764877
11060	-7.954665532
11061	-7.9546545618
11062	-7.9546435796
11063	-7.9546325866
11064	-7.9546215791
11065	-7.9546105613
11066	-7.9545995308
11067	-7.9545884902
11068	-7.954577436
11069	-7.9545663708
11070	-7.9545552932
11071	-7.9545442061
11072	-7.9545331035
11073	-7.9545219947
11074	-7.9545108694
11075	-7.9544997337
11076	-7.9544885878
11077	-7.9544774314
11078	-7.9544662599
11079	-7.9544550819
11080	-7.9544438901
11081	-7.9544326867
11082	-7.9544214729
11083	-7.9544102473
11084	-7.9543990114
11085	-7.9543877625
11086	-7.9543765065
11087	-7.9543652356
11088	-7.9543539581
11089	-7.9543426639
11090	-7.954331363
11091	-7.9543200502
11092	-7.9543087262
11093	-7.954297393
11094	-7.9542860451
11095	-7.9542746934
11096	-7.9542633261
11097	-7.9542519483
11098	-7.9542405641
11099	-7.9542291649
11100	-7.9542177585
11101	-7.9542063379
11102	-7.9541949086
11103	-7.9541834725
11104	-7.9541720229
11105	-7.9541605632
11106	-7.954149094
11107	-7.9541376157
11108	-7.9541261261
11109	-7.9541146254
11110	-7.954103118
11111	-7.9540915985
11112	-7.9540800697
11113	-7.9540685308
11114	-7.9540569821
11115	-7.954045423
11116	-7.9540338556
11117	-7.9540222794
11118	-7.9540106928
11119	-7.9539990949
11120	-7.9539874887
11121	-7.953975874
11122	-7.9539642463
11123	-7.9539526127
11124	-7.9539409716
11125	-7.9539293157
11126	-7.9539176525
11127	-7.9539059817
11128	-7.9538943014
11129	-7.9538826116
11130	-7.9538709129
11131	-7.9538592035
11132	-7.9538474858
11133	-7.9538357615
11134	-7.9538240271
11135	-7.9538122806
11136	-7.953800529
11137	-7.9537887665
11138	-7.9537769976
11139	-7.9537652175
11140	-7.9537534299
11141	-7.9537416343
11142	-7.9537298315
11143	-7.9537180162
11144	-7.9537061933
11145	-7.9536943646
11146	-7.9536825237
11147	-7.9536706789
11148	-7.9536588228
11149	-7.9536469584
11150	-7.9536350849
11151	-7.9536232086
11152	-7.9536113177
11153	-7.9535994217
11154	-7.953587516
11155	-7.9535756042
11156	-7.9535636841
11157	-7.9535517562
11158	-7.9535398172
11159	-7.9535278728
11160	-7.9535159232
11161	-7.9535039608
11162	-7.9534919928
11163	-7.9534800187
11164	-7.9534680356
11165	-7.9534560421
11166	-7.9534440448
11167	-7.9534320383
11168	-7.9534200251
11169	-7.953408003
11170	-7.9533959752
11171	-7.9533839393
11172	-7.9533718956
11173	-7.9533598457
11174	-7.953347787
11175	-7.9533357218
11176	-7.9533236488
11177	-7.9533115699
11178	-7.9532994835
11179	-7.9532873888
11180	-7.9532752886
11181	-7.9532631804
11182	-7.9532510662
11183	-7.9532389434
11184	-7.9532268165
11185	-7.9532146803
11186	-7.9532025368
11187	-7.9531903877
11188	-7.9531782319
11189	-7.9531660693
11190	-7.9531539017
11191	-7.9531417249
11192	-7.9531295434
11193	-7.9531173521
11194	-7.9531051578
11195	-7.9530929583
11196	-7.9530807477
11197	-7.9530685321
11198	-7.9530563102
11199	-7.9530440835
11200	-7.9530318501
11201	-7.9530196116
11202	-7.9530073643
11203	-7.9529951124
11204	-7.9529828543
11205	-7.9529705891
11206	-7.9529583185
11207	-7.9529460423
11208	-7.9529337592
11209	-7.9529214706
11210	-7.9529091768
11211	-7.952896878
11212	-7.9528845699
11213	-7.9528722583
11214	-7.952859942
11215	-7.9528476169
11216	-7.9528352886
11217	-7.9528229551
11218	-7.9528106131
11219	-7.9527982693
11220	-7.9527859163
11221	-7.9527735625
11222	-7.9527611971
11223	-7.952748831
11224	-7.9527364586
11225	-7.9527240792
11226	-7.9527116954
11227	-7.9526993071
11228	-7.9526869124
11229	-7.9526745139
11230	-7.9526621099
11231	-7.9526497007
11232	-7.9526372851
11233	-7.9526248652
11234	-7.9526124401
11235	-7.952600011
11236	-7.9525875749
11237	-7.9525751375
11238	-7.9525626917
11239	-7.9525502432
11240	-7.9525377902
11241	-7.9525253304
11242	-7.9525128669
11243	-7.9525003995
11244	-7.9524879268
11245	-7.9524754482
11246	-7.9524629678
11247	-7.9524504789
11248	-7.9524379896
11249	-7.9524254931
11250	-7.9524129956
11251	-7.9524004881
11252	-7.9523879817
11253	-7.9523754683
11254	-7.9523629511
11255	-7.9523504285
11256	-7.952337903
11257	-7.9523253725
11258	-7.9523128392
11259	-7.9523003006
11260	-7.9522877596
11261	-7.9522752128
11262	-7.952262662
11263	-7.9522501061
11264	-7.9522375494
11265	-7.9522249854
11266	-7.9522124211
11267	-7.9521998514
11268	-7.9521872761
11269	-7.9521746998
11270	-7.9521621177
11271	-7.9521495354
11272	-7.9521369437
11273	-7.9521243524
11274	-7.9521117556
11275	-7.9520991564
11276	-7.9520865564
11277	-7.9520739483
11278	-7.9520613375
11279	-7.952048723
11280	-7.9520361085
11281	-7.952023489
11282	-7.9520108638
11283	-7.9519982367
11284	-7.9519856066
11285	-7.9519729748
11286	-7.9519603379
11287	-7.9519476993
11288	-7.951935056
11289	-7.9519224114
11290	-7.9519097615
11291	-7.9518971084
11292	-7.9518844528
11293	-7.9518717973
11294	-7.9518591364
11295	-7.9518464714
11296	-7.951833806
11297	-7.9518211361
11298	-7.9518084635
11299	-7.9517957897
11300	-7.9517831096
11301	-7.9517704316
11302	-7.9517577492
11303	-7.9517450623
11304	-7.9517323732
11305	-7.9517196845
11306	-7.95170699
11307	-7.951694294
11308	-7.9516815958
11309	-7.9516688956
11310	-7.9516561923
11311	-7.9516434862
11312	-7.95163078
11313	-7.9516180686
11314	-7.9516053568
11315	-7.9515926416
11316	-7.9515799251
11317	-7.9515672048
11318	-7.9515544845
11319	-7.9515417613
11320	-7.9515290347
11321	-7.951516309
11322	-7.9515035788
11323	-7.9514908473
11324	-7.951478113
11325	-7.9514653786
11326	-7.9514526399
11327	-7.9514399023
11328	-7.9514271613
11329	-7.9514144183
11330	-7.9514016722
11331	-7.9513889278
11332	-7.9513761793
11333	-7.9513634298
11334	-7.9513506772
11335	-7.9513379259
11336	-7.9513251687
11337	-7.9513124151
11338	-7.9512996584
11339	-7.9512868975
11340	-7.9512741368
11341	-7.9512613736
11342	-7.9512486126
11343	-7.9512358474
11344	-7.9512230816
11345	-7.951210313
11346	-7.9511975442
11347	-7.9511847746
11348	-7.9511720054
11349	-7.9511592321
11350	-7.9511464591
11351	-7.9511336823
11352	-7.9511209072
11353	-7.9511081307
11354	-7.9510953524
11355	-7.9510825749
11356	-7.9510697954
11357	-7.9510570138
11358	-7.9510442321
11359	-7.9510314505
11360	-7.9510186655
11361	-7.9510058822
11362	-7.9509930975
11363	-7.9509803108
11364	-7.9509675236
11365	-7.9509547373
11366	-7.9509419488
11367	-7.9509291617
11368	-7.950916372
11369	-7.9509035821
11370	-7.9508907902
11371	-7.950877999
11372	-7.9508652088
11373	-7.9508524189
11374	-7.9508396237
11375	-7.9508268336
11376	-7.9508140393
11377	-7.9508012458
11378	-7.9507884504
11379	-7.9507756574
11380	-7.9507628639
11381	-7.9507500686
11382	-7.9507372747
11383	-7.950724479
11384	-7.9507116832
11385	-7.9506988898
11386	-7.950686093
11387	-7.9506732963
11388	-7.950660501
11389	-7.9506477067
11390	-7.9506349105
11391	-7.9506221159
11392	-7.9506093216
11393	-7.9505965232
11394	-7.950583729
11395	-7.9505709333
11396	-7.9505581392
11397	-7.9505453449
11398	-7.9505325514
11399	-7.9505197559
11400	-7.9505069623
11401	-7.9504941685
11402	-7.9504813763
11403	-7.9504685818
11404	-7.9504557908
11405	-7.9504429969
11406	-7.9504302078
11407	-7.9504174154
11408	-7.9504046246
11409	-7.9503918338
11410	-7.9503790463
11411	-7.9503662586
11412	-7.9503534689
11413	-7.9503406814
11414	-7.9503278944
11415	-7.9503151071
11416	-7.9503023215
11417	-7.9502895378
11418	-7.9502767533
11419	-7.9502639712
11420	-7.95025119
11421	-7.9502384063
11422	-7.9502256254
11423	-7.9502128469
11424	-7.9502000688
11425	-7.9501872907
11426	-7.9501745128
11427	-7.9501617375
11428	-7.9501489633
11429	-7.9501361914
11430	-7.9501234167
11431	-7.950110647
11432	-7.9500978781
11433	-7.9500851066
11434	-7.9500723397
11435	-7.950059574
11436	-7.9500468065
11437	-7.950034044
11438	-7.9500212807
11439	-7.9500085201
11440	-7.9499957608
11441	-7.9499830017
11442	-7.949970244
11443	-7.9499574897
11444	-7.949944734
11445	-7.9499319805
11446	-7.9499192296
11447	-7.9499064807
11448	-7.9498937328
11449	-7.9498809846
11450	-7.9498682404
11451	-7.9498554972
11452	-7.9498427583
11453	-7.9498300172
11454	-7.9498172777
11455	-7.9498045421
11456	-7.949791808
11457	-7.9497790742
11458	-7.9497663437
11459	-7.9497536133
11460	-7.9497408876
11461	-7.949728161
11462	-7.9497154396
11463	-7.9497027165
11464	-7.9496899967
11465	-7.9496772796
11466	-7.9496645634
11467	-7.9496518519
11468	-7.9496391392
11469	-7.9496264314
11470	-7.9496137225
11471	-7.9496010177
11472	-7.949588314
11473	-7.9495756154
11474	-7.9495629154
11475	-7.9495502194
11476	-7.9495375267
11477	-7.9495248339
11478	-7.9495121444
11479	-7.949499457
11480	-7.9494867713
11481	-7.9494740912
11482	-7.9494614131
11483	-7.9494487333
11484	-7.9494360596
11485	-7.9494233852
11486	-7.9494107168
11487	-7.9493980489
11488	-7.9493853849
11489	-7.9493727208
11490	-7.949360063
11491	-7.949347405
11492	-7.94933475
11493	-7.9493221
11494	-7.9493094505
11495	-7.9492968043
11496	-7.9492841608
11497	-7.9492715197
11498	-7.949258882
11499	-7.9492462464
11500	-7.9492336142
11501	-7.9492209862
11502	-7.9492083569
11503	-7.9491957352
11504	-7.9491831142
11505	-7.9491704949
11506	-7.9491578823
11507	-7.949145269
11508	-7.9491326602
11509	-7.949120054
11510	-7.9491074527
11511	-7.9490948524
11512	-7.9490822569
11513	-7.9490696632
11514	-7.9490570717
11515	-7.949044485
11516	-7.9490319021
11517	-7.9490193203
11518	-7.9490067445
11519	-7.9489941691
11520	-7.9489816001
11521	-7.9489690315
11522	-7.9489564693
11523	-7.9489439058
11524	-7.9489313504
11525	-7.9489187968
11526	-7.9489062462
11527	-7.9488936979
11528	-7.9488811542
11529	-7.9488686167
11530	-7.9488560777
11531	-7.948843545
11532	-7.9488310162
11533	-7.9488184899
11534	-7.9488059665
11535	-7.9487934471
11536	-7.9487809353
11537	-7.9487684217
11538	-7.9487559163
11539	-7.9487434116
11540	-7.9487309101
11541	-7.9487184137
11542	-7.9487059218
11543	-7.9486934321
11544	-7.9486809478
11545	-7.9486684656
11546	-7.9486559885
11547	-7.9486435163
11548	-7.948631046
11549	-7.9486185809
11550	-7.9486061204
11551	-7.9485936615
11552	-7.9485812079
11553	-7.9485687584
11554	-7.9485563108
11555	-7.9485438706
11556	-7.9485314318
11557	-7.948519
11558	-7.9485065704
11559	-7.9484941444
11560	-7.948481725
11561	-7.9484693068
11562	-7.9484568947
11563	-7.9484444857
11564	-7.9484320824
11565	-7.9484196827
11566	-7.9484072863
11567	-7.9483948931
11568	-7.9483825079
11569	-7.9483701245
11570	-7.9483577477
11571	-7.9483453726
11572	-7.9483330033
11573	-7.9483206378
11574	-7.9483082771
11575	-7.9482959198
11576	-7.9482835696
11577	-7.9482712224
11578	-7.9482588801
11579	-7.9482465414
11580	-7.9482342063
11581	-7.9482218786
11582	-7.9482095542
11583	-7.9481972341
11584	-7.9481849197
11585	-7.9481726081
11586	-7.9481603035
11587	-7.9481480036
11588	-7.9481357058
11589	-7.9481234149
11590	-7.9481111263
11591	-7.9480988451
11592	-7.9480865668
11593	-7.9480742952
11594	-7.9480620277
11595	-7.9480497643
11596	-7.9480375069
11597	-7.9480252541
11598	-7.9480130072
11599	-7.9480007632
11600	-7.9479885257
11601	-7.9479762908
11602	-7.9479640625
11603	-7.9479518412
11604	-7.9479396216
11605	-7.9479274095
11606	-7.9479152018
11607	-7.9479029975
11608	-7.947890799
11609	-7.947878609
11610	-7.9478664211
11611	-7.9478542372
11612	-7.9478420621
11613	-7.9478298888
11614	-7.9478177227
11615	-7.9478055581
11616	-7.9477934038
11617	-7.9477812536
11618	-7.9477691079
11619	-7.9477569682
11620	-7.9477448329
11621	-7.9477327005
11622	-7.9477205781
11623	-7.9477084575
11624	-7.9476963451
11625	-7.9476842376
11626	-7.947672135
11627	-7.9476600369
11628	-7.9476479448
11629	-7.947635859
11630	-7.9476237792
11631	-7.9476117038
11632	-7.9475996345
11633	-7.9475875683
11634	-7.9475755122
11635	-7.9475634602
11636	-7.947551411
11637	-7.947539369
11638	-7.9475273347
11639	-7.9475153026
11640	-7.9475032792
11641	-7.9474912592
11642	-7.9474792472
11643	-7.9474672402
11644	-7.9474552384
11645	-7.9474432428
11646	-7.9474312515
11647	-7.9474192672
11648	-7.9474072896
11649	-7.947395317
11650	-7.9473833501
11651	-7.9473713902
11652	-7.9473594343
11653	-7.9473474854
11654	-7.9473355432
11655	-7.947323604
11656	-7.9473116746
11657	-7.9472997479
11658	-7.9472878313
11659	-7.9472759185
11660	-7.9472640102
11661	-7.9472521097
11662	-7.9472402119
11663	-7.9472283262
11664	-7.9472164439
11665	-7.9472045661
11666	-7.9471926954
11667	-7.947180832
11668	-7.9471689751
11669	-7.947157123
11670	-7.9471452746
11671	-7.9471334366
11672	-7.9471216037
11673	-7.9471097768
11674	-7.9470979574
11675	-7.9470861416
11676	-7.9470743333
11677	-7.9470625315
11678	-7.9470507358
11679	-7.9470389476
11680	-7.947027164
11681	-7.9470153883
11682	-7.9470036183
11683	-7.946991855
11684	-7.946980097
11685	-7.9469683489
11686	-7.9469566035
11687	-7.9469448653
11688	-7.9469331343
11689	-7.9469214095
11690	-7.9469096912
11691	-7.9468979827
11692	-7.9468862764
11693	-7.9468745773
11694	-7.9468628856
11695	-7.9468511995
11696	-7.9468395217
11697	-7.9468278503
11698	-7.9468161846
11699	-7.9468045276
11700	-7.9467928742
11701	-7.9467812299
11702	-7.9467695919
11703	-7.9467579603
11704	-7.946746336
11705	-7.9467347169
11706	-7.9467231059
11707	-7.9467114998
11708	-7.9466999029
11709	-7.9466883132
11710	-7.9466767284
11711	-7.9466651522
11712	-7.9466535831
11713	-7.9466420166
11714	-7.9466304612
11715	-7.9466189131
11716	-7.9466073706
11717	-7.9465958336
11718	-7.946584305
11719	-7.9465727831
11720	-7.9465612688
11721	-7.9465497616
11722	-7.9465382606
11723	-7.9465267669
11724	-7.9465152797
11725	-7.9465038007
11726	-7.9464923297
11727	-7.9464808628
11728	-7.9464694048
11729	-7.9464579538
11730	-7.9464465106
11731	-7.9464350718
11732	-7.9464236438
11733	-7.9464122213
11734	-7.9464008076
11735	-7.9463893989
11736	-7.9463779978
11737	-7.9463666031
11738	-7.9463552189
11739	-7.9463438403
11740	-7.9463324673
11741	-7.9463211034
11742	-7.9463097474
11743	-7.9462983964
11744	-7.9462870554
11745	-7.9462757205
11746	-7.9462643934
11747	-7.9462530714
11748	-7.9462417598
11749	-7.9462304547
11750	-7.9462191561
11751	-7.9462078675
11752	-7.9461965822
11753	-7.9461853084
11754	-7.9461740401
11755	-7.9461627796
11756	-7.9461515249
11757	-7.94614028
11758	-7.9461290427
11759	-7.9461178129
11760	-7.9461065894
11761	-7.9460953752
11762	-7.9460841677
11763	-7.946072966
11764	-7.9460617752
11765	-7.9460505898
11766	-7.9460394132
11767	-7.9460282437
11768	-7.9460170825
11769	-7.9460059274
11770	-7.9459947818
11771	-7.9459836427
11772	-7.9459725125
11773	-7.9459613883
11774	-7.9459502756
11775	-7.9459391678
11776	-7.9459280657
11777	-7.9459169767
11778	-7.9459058903
11779	-7.9458948145
11780	-7.945883746
11781	-7.9458726867
11782	-7.9458616339
11783	-7.9458505868
11784	-7.9458395514
11785	-7.9458285228
11786	-7.9458175
11787	-7.9458064875
11788	-7.9457954823
11789	-7.9457844847
11790	-7.9457734955
11791	-7.9457625146
11792	-7.9457515414
11793	-7.9457405752
11794	-7.9457296181
11795	-7.9457186685
11796	-7.9457077273
11797	-7.9456967953
11798	-7.9456858709
11799	-7.9456749509
11800	-7.9456640446
11801	-7.9456531431
11802	-7.9456422501
11803	-7.9456313654
11804	-7.9456204894
11805	-7.9456096208
11806	-7.9455987609
11807	-7.9455879086
11808	-7.9455770651
11809	-7.94556623
11810	-7.9455554024
11811	-7.9455445843
11812	-7.9455337716
11813	-7.9455229711
11814	-7.9455121753
11815	-7.9455013904
11816	-7.9454906123
11817	-7.9454798424
11818	-7.9454690823
11819	-7.9454583297
11820	-7.9454475848
11821	-7.9454368489
11822	-7.9454261213
11823	-7.945415401
11824	-7.945404691
11825	-7.9453939906
11826	-7.9453832932
11827	-7.9453726085
11828	-7.9453619318
11829	-7.9453512621
11830	-7.9453406027
11831	-7.9453299513
11832	-7.9453193073
11833	-7.9453086718
11834	-7.9452980468
11835	-7.945287429
11836	-7.9452768188
11837	-7.9452662198
11838	-7.9452556246
11839	-7.9452450413
11840	-7.9452344686
11841	-7.9452238999
11842	-7.9452133433
11843	-7.9452027934
11844	-7.9451922532
11845	-7.94518172
11846	-7.9451711986
11847	-7.9451606826
11848	-7.945150176
11849	-7.94513968
11850	-7.9451291895
11851	-7.9451187106
11852	-7.9451082393
11853	-7.945097777
11854	-7.9450873212
11855	-7.9450768793
11856	-7.9450664419
11857	-7.9450560127
11858	-7.9450455941
11859	-7.9450351861
11860	-7.9450247833
11861	-7.9450143908
11862	-7.9450040081
11863	-7.9449936325
11864	-7.944983267
11865	-7.9449729089
11866	-7.944962561
11867	-7.9449522234
11868	-7.9449418918
11869	-7.9449315702
11870	-7.9449212577
11871	-7.9449109527
11872	-7.9449006594
11873	-7.9448903735
11874	-7.9448800948
11875	-7.9448698272
11876	-7.9448595688
11877	-7.9448493195
11878	-7.944839078
11879	-7.9448288454
11880	-7.9448186215
11881	-7.9448084092
11882	-7.9447982031
11883	-7.9447880068
11884	-7.9447778214
11885	-7.9447676425
11886	-7.9447574749
11887	-7.9447473138
11888	-7.9447371644
11889	-7.9447270236
11890	-7.944716889
11891	-7.9447067669
11892	-7.944696653
11893	-7.9446865465
11894	-7.9446764522
11895	-7.9446663654
11896	-7.9446562875
11897	-7.9446462197
11898	-7.9446361606
11899	-7.94462611
11900	-7.9446160689
11901	-7.944606037
11902	-7.9445960154
11903	-7.9445860036
11904	-7.9445759975
11905	-7.9445660034
11906	-7.9445560183
11907	-7.9445460422
11908	-7.9445360754
11909	-7.9445261189
11910	-7.9445161681
11911	-7.9445062331
11912	-7.9444963013
11913	-7.9444863823
11914	-7.9444764715
11915	-7.9444665702
11916	-7.9444566773
11917	-7.9444467937
11918	-7.9444369219
11919	-7.9444270572
11920	-7.9444172033
11921	-7.9444073573
11922	-7.9443975232
11923	-7.9443876951
11924	-7.9443778796
11925	-7.9443680698
11926	-7.9443582751
11927	-7.944348484
11928	-7.9443387073
11929	-7.9443289371
11930	-7.9443191771
11931	-7.9443094272
11932	-7.9442996856
11933	-7.9442899524
11934	-7.9442802306
11935	-7.9442705192
11936	-7.944260817
11937	-7.9442511231
11938	-7.944241438
11939	-7.9442317656
11940	-7.9442221008
11941	-7.9442124444
11942	-7.9442028003
11943	-7.9441931638
11944	-7.9441835385
11945	-7.9441739204
11946	-7.9441643145
11947	-7.9441547177
11948	-7.9441451295
11949	-7.9441355516
11950	-7.944125983
11951	-7.9441164249
11952	-7.944106875
11953	-7.944097337
11954	-7.9440878076
11955	-7.9440782857
11956	-7.9440687778
11957	-7.9440592776
11958	-7.9440497867
11959	-7.9440403058
11960	-7.9440308342
11961	-7.9440213716
11962	-7.9440119203
11963	-7.9440024797
11964	-7.943993047
11965	-7.943983624
11966	-7.9439742136
11967	-7.9439648097
11968	-7.9439554181
11969	-7.9439460335
11970	-7.9439366621
11971	-7.9439272976
11972	-7.9439179443
11973	-7.9439086015
11974	-7.9438992662
11975	-7.943889943
11976	-7.9438806284
11977	-7.9438713268
11978	-7.9438620293
11979	-7.9438527455
11980	-7.9438434719
11981	-7.9438342076
11982	-7.943824954
11983	-7.9438157077
11984	-7.943806475
11985	-7.9437972482
11986	-7.9437880345
11987	-7.9437788326
11988	-7.9437696349
11989	-7.9437604511
11990	-7.9437512775
11991	-7.9437421115
11992	-7.9437329566
11993	-7.9437238121
11994	-7.9437146776
11995	-7.9437055525
11996	-7.9436964392
11997	-7.9436873331
11998	-7.9436782411
11999	-7.943669155
12000	-7.9436600798
12001	-7.9436510159
12002	-7.9436419615
12003	-7.9436329177
12004	-7.9436238849
12005	-7.9436148591
12006	-7.9436058457
12007	-7.9435968424
12008	-7.9435878475
12009	-7.943578866
12010	-7.9435698932
12011	-7.9435609301
12012	-7.9435519757
12013	-7.9435430329
12014	-7.9435341017
12015	-7.9435251778
12016	-7.9435162654
12017	-7.9435073637
12018	-7.9434984731
12019	-7.9434895921
12020	-7.9434807189
12021	-7.9434718579
12022	-7.9434630066
12023	-7.9434541679
12024	-7.9434453364
12025	-7.9434365162
12026	-7.9434277061
12027	-7.9434189057
12028	-7.9434101169
12029	-7.9434013389
12030	-7.9433925699
12031	-7.9433838107
12032	-7.9433750618
12033	-7.9433663245
12034	-7.9433575962
12035	-7.9433488801
12036	-7.9433401726
12037	-7.943331476
12038	-7.9433227886
12039	-7.9433141133
12040	-7.9433054475
12041	-7.9432967925
12042	-7.9432881487
12043	-7.9432795135
12044	-7.9432708878
12045	-7.9432622734
12046	-7.9432536711
12047	-7.9432450806
12048	-7.9432364958
12049	-7.9432279241
12050	-7.9432193624
12051	-7.9432108115
12052	-7.9432022692
12053	-7.9431937402
12054	-7.94318522
12055	-7.9431767105
12056	-7.9431682126
12057	-7.943159722
12058	-7.9431512458
12059	-7.9431427774
12060	-7.9431343203
12061	-7.9431258746
12062	-7.943117435
12063	-7.943109012
12064	-7.9431005971
12065	-7.9430921928
12066	-7.9430837972
12067	-7.943075414
12068	-7.9430670411
12069	-7.9430586781
12070	-7.9430503257
12071	-7.943041987
12072	-7.9430336545
12073	-7.9430253342
12074	-7.9430170219
12075	-7.943008724
12076	-7.9430004358
12077	-7.9429921581
12078	-7.9429838914
12079	-7.9429756335
12080	-7.9429673872
12081	-7.9429591519
12082	-7.942950926
12083	-7.9429427116
12084	-7.9429345093
12085	-7.9429263151
12086	-7.9429181328
12087	-7.9429099631
12088	-7.942901799
12089	-7.9428936507
12090	-7.9428855102
12091	-7.9428773818
12092	-7.942869262
12093	-7.9428611549
12094	-7.9428530571
12095	-7.9428449696
12096	-7.9428368959
12097	-7.9428288298
12098	-7.9428207774
12099	-7.9428127324
12100	-7.9428046985
12101	-7.942796676
12102	-7.9427886655
12103	-7.9427806642
12104	-7.9427726753
12105	-7.9427646948
12106	-7.9427567272
12107	-7.9427487682
12108	-7.9427408211
12109	-7.9427328856
12110	-7.9427249608
12111	-7.9427170465
12112	-7.9427091428
12113	-7.9427012488
12114	-7.9426933657
12115	-7.9426854945
12116	-7.9426776356
12117	-7.9426697841
12118	-7.9426619458
12119	-7.9426541167
12120	-7.9426463006
12121	-7.9426384936
12122	-7.9426306976
12123	-7.9426229127
12124	-7.9426151392
12125	-7.9426073731
12126	-7.9425996241
12127	-7.942591881
12128	-7.9425841507
12129	-7.942576431
12130	-7.9425687215
12131	-7.9425610249
12132	-7.9425533377
12133	-7.9425456595
12134	-7.9425379955
12135	-7.9425303415
12136	-7.9425226965
12137	-7.9425150639
12138	-7.9425074412
12139	-7.9424998324
12140	-7.9424922321
12141	-7.9424846428
12142	-7.9424770656
12143	-7.9424694974
12144	-7.9424619416
12145	-7.9424543972
12146	-7.9424468626
12147	-7.9424393398
12148	-7.9424318266
12149	-7.9424243246
12150	-7.942416837
12151	-7.9424093544
12152	-7.9424018874
12153	-7.9423944309
12154	-7.9423869847
12155	-7.9423795494
12156	-7.9423721242
12157	-7.9423647098
12158	-7.9423573081
12159	-7.9423499168
12160	-7.9423425367
12161	-7.9423351673
12162	-7.9423278092
12163	-7.9423204612
12164	-7.9423131246
12165	-7.9423057996
12166	-7.9422984858
12167	-7.9422911818
12168	-7.9422838903
12169	-7.9422766096
12170	-7.9422693385
12171	-7.94226208
12172	-7.9422548322
12173	-7.9422475952
12174	-7.9422403707
12175	-7.9422331551
12176	-7.9422259523
12177	-7.9422187578
12178	-7.9422115791
12179	-7.9422044078
12180	-7.9421972487
12181	-7.9421901005
12182	-7.9421829647
12183	-7.9421758372
12184	-7.9421687229
12185	-7.9421616208
12186	-7.9421545293
12187	-7.9421474465
12188	-7.9421403756
12189	-7.9421333161
12190	-7.942126269
12191	-7.942119233
12192	-7.9421122078
12193	-7.9421051908
12194	-7.9420981899
12195	-7.9420911971
12196	-7.9420842161
12197	-7.9420772466
12198	-7.9420702882
12199	-7.9420633413
12200	-7.9420564039
12201	-7.9420494804
12202	-7.9420425654
12203	-7.9420356632
12204	-7.9420287704
12205	-7.9420218918
12206	-7.9420150226
12207	-7.9420081637
12208	-7.9420013186
12209	-7.9419944823
12210	-7.9419876572
12211	-7.9419808462
12212	-7.9419740441
12213	-7.9419672533
12214	-7.9419604737
12215	-7.9419537057
12216	-7.94194695
12217	-7.9419402039
12218	-7.9419334684
12219	-7.9419267469
12220	-7.941920036
12221	-7.9419133336
12222	-7.9419066456
12223	-7.9418999676
12224	-7.9418933011
12225	-7.9418866444
12226	-7.9418800017
12227	-7.9418733675
12228	-7.9418667455
12229	-7.941860138
12230	-7.9418535375
12231	-7.9418469504
12232	-7.9418403738
12233	-7.9418338092
12234	-7.9418272551
12235	-7.9418207101
12236	-7.9418141818
12237	-7.9418076621
12238	-7.9418011537
12239	-7.9417946555
12240	-7.9417881688
12241	-7.9417816958
12242	-7.9417752314
12243	-7.9417687786
12244	-7.9417623404
12245	-7.9417559108
12246	-7.9417494941
12247	-7.9417430855
12248	-7.9417366923
12249	-7.9417303081
12250	-7.9417239344
12251	-7.941717574
12252	-7.9417112246
12253	-7.9417048863
12254	-7.9416985592
12255	-7.9416922429
12256	-7.9416859401
12257	-7.9416796459
12258	-7.9416733646
12259	-7.9416670946
12260	-7.9416608355
12261	-7.9416545901
12262	-7.9416483533
12263	-7.9416421285
12264	-7.9416359153
12265	-7.9416297135
12266	-7.9416235251
12267	-7.9416173445
12268	-7.9416111768
12269	-7.9416050222
12270	-7.9415988777
12271	-7.9415927422
12272	-7.9415866218
12273	-7.9415805114
12274	-7.9415744128
12275	-7.9415683255
12276	-7.9415622495
12277	-7.9415561854
12278	-7.9415501326
12279	-7.9415440891
12280	-7.9415380579
12281	-7.9415320403
12282	-7.9415260351
12283	-7.9415200369
12284	-7.9415140525
12285	-7.94150808
12286	-7.9415021182
12287	-7.9414961687
12288	-7.9414902299
12289	-7.9414843032
12290	-7.9414783856
12291	-7.9414724828
12292	-7.9414665907
12293	-7.941460709
12294	-7.9414548383
12295	-7.9414489807
12296	-7.9414431329
12297	-7.9414372998
12298	-7.9414314739
12299	-7.9414256629
12300	-7.9414198613
12301	-7.9414140723
12302	-7.9414082939
12303	-7.9414025288
12304	-7.9413967737
12305	-7.9413910306
12306	-7.9413852983
12307	-7.9413795783
12308	-7.9413738694
12309	-7.9413681713
12310	-7.9413624863
12311	-7.9413568137
12312	-7.9413511499
12313	-7.9413454984
12314	-7.9413398592
12315	-7.9413342308
12316	-7.9413286141
12317	-7.9413230095
12318	-7.9413174161
12319	-7.9413118337
12320	-7.9413062646
12321	-7.9413007053
12322	-7.9412951578
12323	-7.9412896221
12324	-7.9412840971
12325	-7.9412785851
12326	-7.9412730848
12327	-7.9412675943
12328	-7.9412621165
12329	-7.9412566515
12330	-7.9412511963
12331	-7.941245753
12332	-7.9412403203
