iteration	\log_{10}(R_{\rho})
22261	-7.1889429341
22262	-7.1890073174
22263	-7.1890717008
22264	-7.189136084
22265	-7.1892004674
22266	-7.1892648507
22267	-7.1893292341
22268	-7.1893936175
22269	-7.1894580012
22270	-7.1895223846
22271	-7.1895867679
22272	-7.1896511516
22273	-7.1897155352
22274	-7.1897799188
22275	-7.1898443026
22276	-7.1899086864
22277	-7.18997307
22278	-7.1900374538
22279	-7.1901018376
22280	-7.1901662216
22281	-7.1902306054
22282	-7.1902949892
22283	-7.1903593732
22284	-7.1904237569
22285	-7.190488141
22286	-7.190552525
22287	-7.1906169088
22288	-7.1906812929
22289	-7.1907456769
22290	-7.190810061
22291	-7.190874445
22292	-7.190938829
22293	-7.1910032133
22294	-7.1910675973
22295	-7.1911319815
22296	-7.1911963656
22297	-7.1912607499
22298	-7.191325134
22299	-7.1913895183
22300	-7.1914539028
22301	-7.1915182869
22302	-7.1915826713
22303	-7.1916470557
22304	-7.19171144
22305	-7.1917758243
22306	-7.1918402089
22307	-7.1919045934
22308	-7.1919689781
22309	-7.1920333625
22310	-7.1920977471
22311	-7.1921621318
22312	-7.1922265164
22313	-7.1922909012
22314	-7.1923552857
22315	-7.1924196706
22316	-7.1924840553
22317	-7.1925484401
22318	-7.1926128249
22319	-7.1926772098
22320	-7.1927415945
22321	-7.1928059794
22322	-7.1928703643
22323	-7.1929347493
22324	-7.1929991342
22325	-7.1930635193
22326	-7.1931279039
22327	-7.1931922889
22328	-7.193256674
22329	-7.193321059
22330	-7.1933854441
22331	-7.1934498292
22332	-7.1935142142
22333	-7.1935785995
22334	-7.1936429847
22335	-7.1937073698
22336	-7.1937717552
22337	-7.1938361406
22338	-7.1939005259
22339	-7.193964911
22340	-7.1940292964
22341	-7.1940936819
22342	-7.1941580672
22343	-7.1942224526
22344	-7.1942868382
22345	-7.1943512237
22346	-7.1944156091
22347	-7.1944799947
22348	-7.1945443803
22349	-7.1946087658
22350	-7.1946731514
22351	-7.1947375372
22352	-7.1948019228
22353	-7.1948663085
22354	-7.1949306942
22355	-7.1949950799
22356	-7.1950594657
22357	-7.1951238516
22358	-7.1951882374
22359	-7.1952526232
22360	-7.1953170091
22361	-7.195381395
22362	-7.1954457809
22363	-7.1955101668
22364	-7.1955745527
22365	-7.1956389388
22366	-7.1957033248
22367	-7.1957677108
22368	-7.1958320969
22369	-7.195896483
22370	-7.1959608692
22371	-7.1960252553
22372	-7.1960896415
22373	-7.1961540276
22374	-7.1962184138
22375	-7.1962828001
22376	-7.1963471864
22377	-7.1964115728
22378	-7.196475959
22379	-7.1965403455
22380	-7.1966047319
22381	-7.1966691183
22382	-7.1967335048
22383	-7.1967978913
22384	-7.1968622777
22385	-7.1969266641
22386	-7.1969910509
22387	-7.1970554374
22388	-7.197119824
22389	-7.1971842108
22390	-7.1972485973
22391	-7.197312984
22392	-7.1973773706
22393	-7.1974417574
22394	-7.1975061442
22395	-7.1975705309
22396	-7.1976349177
22397	-7.1976993047
22398	-7.1977636913
22399	-7.1978280782
22400	-7.1978924651
22401	-7.1979568521
22402	-7.198021239
22403	-7.198085626
22404	-7.198150013
22405	-7.1982144001
22406	-7.1982787871
22407	-7.1983431743
22408	-7.1984075614
22409	-7.1984719486
22410	-7.1985363356
22411	-7.1986007229
22412	-7.1986651101
22413	-7.1987294974
22414	-7.1987938844
22415	-7.1988582718
22416	-7.1989226593
22417	-7.1989870465
22418	-7.1990514339
22419	-7.1991158214
22420	-7.1991802088
22421	-7.1992445963
22422	-7.1993089837
22423	-7.1993733712
22424	-7.1994377587
22425	-7.1995021462
22426	-7.1995665339
22427	-7.1996309215
22428	-7.1996953091
22429	-7.1997596968
22430	-7.1998240845
22431	-7.1998884721
22432	-7.1999528599
22433	-7.2000172477
22434	-7.2000816353
22435	-7.2001460232
22436	-7.2002104111
22437	-7.2002747988
22438	-7.2003391869
22439	-7.2004035747
22440	-7.2004679626
22441	-7.2005323506
22442	-7.2005967385
22443	-7.2006611267
22444	-7.2007255146
22445	-7.2007899027
22446	-7.2008542907
22447	-7.2009186788
22448	-7.200983067
22449	-7.2010474552
22450	-7.2011118435
22451	-7.2011762317
22452	-7.2012406198
22453	-7.2013050081
22454	-7.2013693965
22455	-7.2014337849
22456	-7.2014981733
22457	-7.2015625614
22458	-7.2016269499
22459	-7.2016913383
22460	-7.2017557267
22461	-7.2018201152
22462	-7.2018845037
22463	-7.2019488923
22464	-7.2020132809
22465	-7.2020776693
22466	-7.2021420578
22467	-7.2022064466
22468	-7.2022708354
22469	-7.2023352239
22470	-7.2023996126
22471	-7.2024640014
22472	-7.20252839
22473	-7.202592779
22474	-7.2026571677
22475	-7.2027215564
22476	-7.2027859455
22477	-7.2028503342
22478	-7.2029147232
22479	-7.2029791121
22480	-7.2030435011
22481	-7.2031078901
22482	-7.2031722793
22483	-7.2032366681
22484	-7.2033010572
22485	-7.2033654462
22486	-7.2034298354
22487	-7.2034942245
22488	-7.2035586137
22489	-7.2036230029
22490	-7.2036873921
22491	-7.2037517814
22492	-7.2038161705
22493	-7.2038805597
22494	-7.2039449492
22495	-7.2040093385
22496	-7.2040737279
22497	-7.2041381174
22498	-7.2042025068
22499	-7.2042668962
22500	-7.2043312856
22501	-7.2043956751
22502	-7.2044600646
22503	-7.204524454
22504	-7.2045888438
22505	-7.2046532333
22506	-7.2047176228
22507	-7.2047820126
22508	-7.2048464023
22509	-7.2049107918
22510	-7.2049751817
22511	-7.2050395712
22512	-7.2051039611
22513	-7.2051683511
22514	-7.2052327407
22515	-7.2052971306
22516	-7.2053615205
22517	-7.2054259104
22518	-7.2054903002
22519	-7.2055546902
22520	-7.2056190803
22521	-7.2056834703
22522	-7.2057478605
22523	-7.2058122502
22524	-7.2058766406
22525	-7.2059410305
22526	-7.2060054206
22527	-7.2060698108
22528	-7.206134201
22529	-7.2061985912
22530	-7.2062629814
22531	-7.2063273717
22532	-7.2063917619
22533	-7.2064561522
22534	-7.2065205426
22535	-7.2065849327
22536	-7.2066493233
22537	-7.2067137136
22538	-7.2067781038
22539	-7.2068424945
22540	-7.2069068851
22541	-7.2069712755
22542	-7.2070356659
22543	-7.2071000563
22544	-7.2071644471
22545	-7.2072288377
22546	-7.2072932283
22547	-7.2073576192
22548	-7.2074220097
22549	-7.2074864004
22550	-7.2075507911
22551	-7.2076151821
22552	-7.2076795727
22553	-7.2077439635
22554	-7.2078083544
22555	-7.2078727452
22556	-7.2079371361
22557	-7.208001527
22558	-7.2080659179
22559	-7.2081303088
22560	-7.2081946996
22561	-7.2082590909
22562	-7.2083234819
22563	-7.2083878729
22564	-7.208452264
22565	-7.2085166551
22566	-7.2085810461
22567	-7.2086454372
22568	-7.2087098284
22569	-7.2087742196
22570	-7.2088386109
22571	-7.2089030022
22572	-7.2089673935
22573	-7.2090317847
22574	-7.2090961761
22575	-7.2091605675
22576	-7.2092249586
22577	-7.2092893503
22578	-7.2093537418
22579	-7.2094181332
22580	-7.2094825246
22581	-7.2095469162
22582	-7.2096113076
22583	-7.2096756993
22584	-7.2097400908
22585	-7.2098044825
22586	-7.209868874
22587	-7.2099332658
22588	-7.2099976576
22589	-7.2100620491
22590	-7.2101264408
22591	-7.2101908325
22592	-7.2102552244
22593	-7.2103196161
22594	-7.2103840078
22595	-7.2104483997
22596	-7.2105127915
22597	-7.2105771833
22598	-7.2106415754
22599	-7.2107059672
22600	-7.2107703593
22601	-7.2108347513
22602	-7.2108991433
22603	-7.2109635354
22604	-7.2110279274
22605	-7.2110923195
22606	-7.2111567118
22607	-7.2112211039
22608	-7.2112854962
22609	-7.2113498883
22610	-7.2114142805
22611	-7.2114786729
22612	-7.2115430651
22613	-7.2116074575
22614	-7.2116718499
22615	-7.2117362421
22616	-7.2118006345
22617	-7.211865027
22618	-7.2119294192
22619	-7.2119938116
22620	-7.2120582042
22621	-7.2121225965
22622	-7.2121869891
22623	-7.2122513816
22624	-7.212315774
22625	-7.2123801668
22626	-7.2124445593
22627	-7.212508952
22628	-7.2125733446
22629	-7.2126377375
22630	-7.2127021301
22631	-7.2127665228
22632	-7.2128309155
22633	-7.2128953083
22634	-7.2129597011
22635	-7.2130240942
22636	-7.2130884869
22637	-7.2131528797
22638	-7.2132172729
22639	-7.2132816658
22640	-7.2133460588
22641	-7.2134104516
22642	-7.2134748449
22643	-7.2135392378
22644	-7.2136036307
22645	-7.213668024
22646	-7.2137324172
22647	-7.2137968102
22648	-7.2138612033
22649	-7.2139255964
22650	-7.2139899898
22651	-7.214054383
22652	-7.2141187763
22653	-7.2141831695
22654	-7.2142475629
22655	-7.214311956
22656	-7.2143763493
22657	-7.2144407428
22658	-7.2145051361
22659	-7.2145695296
22660	-7.2146339232
22661	-7.2146983166
22662	-7.21476271
22663	-7.2148271036
22664	-7.2148914969
22665	-7.2149558907
22666	-7.2150202844
22667	-7.215084678
22668	-7.2151490716
22669	-7.2152134654
22670	-7.2152778592
22671	-7.2153422527
22672	-7.2154066464
22673	-7.2154710402
22674	-7.2155354342
22675	-7.215599828
22676	-7.2156642217
22677	-7.2157286156
22678	-7.2157930094
22679	-7.2158574035
22680	-7.2159217973
22681	-7.2159861913
22682	-7.2160505853
22683	-7.2161149793
22684	-7.2161793733
22685	-7.2162437673
22686	-7.2163081614
22687	-7.2163725556
22688	-7.2164369497
22689	-7.216501344
22690	-7.216565738
22691	-7.2166301324
22692	-7.2166945266
22693	-7.2167589209
22694	-7.2168233152
22695	-7.2168877094
22696	-7.2169521036
22697	-7.2170164981
22698	-7.2170808925
22699	-7.217145287
22700	-7.2172096813
22701	-7.2172740757
22702	-7.2173384702
22703	-7.2174028648
22704	-7.2174672594
22705	-7.2175316537
22706	-7.2175960483
22707	-7.2176604429
22708	-7.2177248375
22709	-7.2177892323
22710	-7.2178536268
22711	-7.2179180216
22712	-7.2179824164
22713	-7.2180468111
22714	-7.2181112058
22715	-7.2181756006
22716	-7.2182399954
22717	-7.2183043903
22718	-7.2183687851
22719	-7.2184331801
22720	-7.2184975749
22721	-7.2185619699
22722	-7.2186263649
22723	-7.21869076
22724	-7.2187551548
22725	-7.2188195498
22726	-7.2188839449
22727	-7.21894834
22728	-7.2190127351
22729	-7.2190771303
22730	-7.2191415254
22731	-7.2192059206
22732	-7.2192703159
22733	-7.2193347109
22734	-7.2193991063
22735	-7.2194635015
22736	-7.2195278969
22737	-7.2195922921
22738	-7.2196566875
22739	-7.2197210829
22740	-7.2197854783
22741	-7.2198498736
22742	-7.2199142691
22743	-7.2199786646
22744	-7.22004306
22745	-7.2201074555
22746	-7.220171851
22747	-7.2202362466
22748	-7.2203006422
22749	-7.2203650378
22750	-7.2204294335
22751	-7.2204938292
22752	-7.2205582247
22753	-7.2206226203
22754	-7.2206870163
22755	-7.2207514119
22756	-7.2208158078
22757	-7.2208802035
22758	-7.2209445994
22759	-7.2210089952
22760	-7.2210733912
22761	-7.221137787
22762	-7.221202183
22763	-7.2212665789
22764	-7.2213309747
22765	-7.2213953709
22766	-7.221459767
22767	-7.2215241631
22768	-7.2215885589
22769	-7.221652955
22770	-7.2217173513
22771	-7.2217817473
22772	-7.2218461435
22773	-7.2219105396
22774	-7.2219749357
22775	-7.222039332
22776	-7.2221037282
22777	-7.2221681247
22778	-7.2222325209
22779	-7.2222969173
22780	-7.2223613135
22781	-7.2224257098
22782	-7.2224901062
22783	-7.2225545026
22784	-7.2226188991
22785	-7.2226832956
22786	-7.2227476921
22787	-7.2228120887
22788	-7.2228764852
22789	-7.2229408817
22790	-7.2230052783
22791	-7.2230696748
22792	-7.2231340715
22793	-7.2231984682
22794	-7.2232628648
22795	-7.2233272616
22796	-7.2233916584
22797	-7.223456055
22798	-7.2235204517
22799	-7.2235848486
22800	-7.2236492456
22801	-7.2237136422
22802	-7.2237780392
22803	-7.2238424359
22804	-7.223906833
22805	-7.2239712298
22806	-7.2240356268
22807	-7.2241000238
22808	-7.2241644208
22809	-7.2242288178
22810	-7.2242932149
22811	-7.2243576119
22812	-7.224422009
22813	-7.2244864062
22814	-7.2245508035
22815	-7.2246152005
22816	-7.2246795977
22817	-7.2247439949
22818	-7.2248083921
22819	-7.2248727895
22820	-7.2249371865
22821	-7.2250015841
22822	-7.2250659812
22823	-7.2251303787
22824	-7.225194776
22825	-7.2252591736
22826	-7.225323571
22827	-7.2253879684
22828	-7.225452366
22829	-7.2255167633
22830	-7.2255811611
22831	-7.2256455585
22832	-7.225709956
22833	-7.2257743536
22834	-7.2258387512
22835	-7.2259031488
22836	-7.2259675465
22837	-7.2260319442
22838	-7.2260963419
22839	-7.2261607395
22840	-7.2262251373
22841	-7.2262895351
22842	-7.2263539331
22843	-7.2264183307
22844	-7.2264827285
22845	-7.2265471265
22846	-7.2266115243
22847	-7.2266759223
22848	-7.2267403204
22849	-7.2268047182
22850	-7.2268691161
22851	-7.2269335141
22852	-7.2269979122
22853	-7.2270623103
22854	-7.2271267083
22855	-7.2271911065
22856	-7.2272555047
22857	-7.2273199028
22858	-7.2273843008
22859	-7.2274486992
22860	-7.2275130974
22861	-7.2275774957
22862	-7.2276418938
22863	-7.2277062922
22864	-7.2277706907
22865	-7.2278350889
22866	-7.2278994872
22867	-7.2279638857
22868	-7.228028284
22869	-7.2280926825
22870	-7.2281570809
22871	-7.2282214794
22872	-7.2282858778
22873	-7.2283502763
22874	-7.228414675
22875	-7.2284790734
22876	-7.2285434719
22877	-7.2286078707
22878	-7.2286722692
22879	-7.2287366678
22880	-7.2288010666
22881	-7.2288654653
22882	-7.2289298639
22883	-7.2289942627
22884	-7.2290586614
22885	-7.2291230604
22886	-7.229187459
22887	-7.2292518581
22888	-7.2293162569
22889	-7.2293806557
22890	-7.2294450546
22891	-7.2295094536
22892	-7.2295738526
22893	-7.2296382515
22894	-7.2297026506
22895	-7.2297670495
22896	-7.2298314487
22897	-7.2298958477
22898	-7.2299602468
22899	-7.2300246458
22900	-7.230089045
22901	-7.2301534442
22902	-7.2302178433
22903	-7.2302822425
22904	-7.2303466418
22905	-7.2304110412
22906	-7.2304754403
22907	-7.2305398396
22908	-7.2306042388
22909	-7.2306686384
22910	-7.2307330377
22911	-7.2307974371
22912	-7.2308618365
22913	-7.2309262358
22914	-7.2309906353
22915	-7.2310550348
22916	-7.2311194344
22917	-7.2311838338
22918	-7.2312482332
22919	-7.2313126329
22920	-7.2313770325
22921	-7.231441432
22922	-7.2315058317
22923	-7.2315702315
22924	-7.2316346312
22925	-7.2316990309
22926	-7.2317634305
22927	-7.2318278303
22928	-7.2318922302
22929	-7.2319566301
22930	-7.2320210295
22931	-7.2320854294
22932	-7.2321498293
22933	-7.2322142293
22934	-7.2322786293
22935	-7.2323430291
22936	-7.2324074291
22937	-7.232471829
22938	-7.2325362292
22939	-7.232600629
22940	-7.232665029
22941	-7.2327294292
22942	-7.2327938292
22943	-7.2328582295
22944	-7.2329226296
22945	-7.2329870296
22946	-7.2330514297
22947	-7.23311583
22948	-7.2331802302
22949	-7.2332446305
22950	-7.2333090307
22951	-7.233373431
22952	-7.2334378314
22953	-7.2335022317
22954	-7.2335666321
22955	-7.2336310324
22956	-7.2336954327
22957	-7.2337598334
22958	-7.2338242337
22959	-7.2338886342
22960	-7.2339530346
22961	-7.2340174352
22962	-7.2340818356
22963	-7.2341462363
22964	-7.2342106369
22965	-7.2342750374
22966	-7.2343394381
22967	-7.2344038387
22968	-7.2344682396
22969	-7.2345326401
22970	-7.2345970409
22971	-7.2346614415
22972	-7.2347258423
22973	-7.2347902431
22974	-7.2348546438
22975	-7.2349190448
22976	-7.2349834453
22977	-7.2350478466
22978	-7.2351122472
22979	-7.2351766483
22980	-7.2352410493
22981	-7.2353054501
22982	-7.2353698511
22983	-7.235434252
22984	-7.235498653
22985	-7.2355630542
22986	-7.2356274552
22987	-7.2356918566
22988	-7.2357562575
22989	-7.2358206583
22990	-7.2358850596
22991	-7.2359494609
22992	-7.2360138621
22993	-7.2360782633
22994	-7.2361426646
22995	-7.2362070659
22996	-7.2362714671
22997	-7.2363358685
22998	-7.2364002697
22999	-7.2364646713
23000	-7.2365290725
23001	-7.236593474
23002	-7.2366578753
23003	-7.2367222765
23004	-7.2367866783
23005	-7.2368510797
23006	-7.2369154813
23007	-7.2369798827
23008	-7.2370442844
23009	-7.2371086857
23010	-7.2371730874
23011	-7.2372374889
23012	-7.2373018908
23013	-7.2373662923
23014	-7.2374306941
23015	-7.2374950956
23016	-7.2375594974
23017	-7.2376238993
23018	-7.2376883008
23019	-7.2377527028
23020	-7.2378171048
23021	-7.2378815065
23022	-7.2379459083
23023	-7.2380103102
23024	-7.2380747122
23025	-7.2381391141
23026	-7.238203516
23027	-7.2382679178
23028	-7.2383323201
23029	-7.238396722
23030	-7.2384611241
23031	-7.238525526
23032	-7.2385899282
23033	-7.2386543301
23034	-7.2387187323
23035	-7.2387831344
23036	-7.2388475366
23037	-7.2389119388
23038	-7.2389763409
23039	-7.2390407433
23040	-7.2391051452
23041	-7.2391695476
23042	-7.23923395
23043	-7.2392983522
23044	-7.2393627545
23045	-7.2394271568
23046	-7.2394915595
23047	-7.2395559615
23048	-7.2396203641
23049	-7.2396847666
23050	-7.2397491691
23051	-7.2398135715
23052	-7.2398779741
23053	-7.2399423767
23054	-7.2400067793
23055	-7.2400711817
23056	-7.2401355842
23057	-7.2401999868
23058	-7.2402643895
23059	-7.2403287924
23060	-7.2403931949
23061	-7.2404575977
23062	-7.2405220004
23063	-7.2405864031
23064	-7.2406508059
23065	-7.2407152085
23066	-7.2407796113
23067	-7.2408440142
23068	-7.2409084171
23069	-7.2409728199
23070	-7.2410372227
23071	-7.2411016256
23072	-7.2411660285
23073	-7.2412304316
23074	-7.2412948347
23075	-7.2413592375
23076	-7.2414236406
23077	-7.2414880435
23078	-7.2415524466
23079	-7.2416168497
23080	-7.2416812528
23081	-7.241745656
23082	-7.2418100592
23083	-7.2418744623
23084	-7.2419388655
23085	-7.2420032685
23086	-7.242067672
23087	-7.2421320751
23088	-7.2421964783
23089	-7.2422608817
23090	-7.2423252851
23091	-7.2423896884
23092	-7.2424540918
23093	-7.2425184951
23094	-7.2425828984
23095	-7.242647302
23096	-7.2427117054
23097	-7.2427761088
23098	-7.2428405124
23099	-7.2429049157
23100	-7.2429693194
23101	-7.2430337227
23102	-7.2430981264
23103	-7.2431625302
23104	-7.2432269335
23105	-7.2432913372
23106	-7.2433557409
23107	-7.2434201445
23108	-7.2434845482
23109	-7.243548952
23110	-7.2436133557
23111	-7.2436777595
23112	-7.2437421631
23113	-7.2438065669
23114	-7.2438709708
23115	-7.2439353747
23116	-7.2439997785
23117	-7.2440641825
23118	-7.2441285863
23119	-7.2441929901
23120	-7.2442573942
23121	-7.2443217981
23122	-7.2443862021
23123	-7.2444506063
23124	-7.2445150102
23125	-7.2445794143
23126	-7.2446438184
23127	-7.2447082224
23128	-7.2447726265
23129	-7.2448370307
23130	-7.2449014348
23131	-7.2449658389
23132	-7.2450302432
23133	-7.2450946473
23134	-7.2451590514
23135	-7.2452234558
23136	-7.2452878599
23137	-7.2453522642
23138	-7.2454166685
23139	-7.245481073
23140	-7.2455454772
23141	-7.2456098816
23142	-7.245674286
23143	-7.2457386904
23144	-7.245803095
23145	-7.2458674994
23146	-7.2459319038
23147	-7.2459963086
23148	-7.2460607131
23149	-7.2461251176
23150	-7.2461895221
23151	-7.2462539267
23152	-7.2463183312
23153	-7.2463827358
23154	-7.2464471406
23155	-7.2465115451
23156	-7.2465759498
23157	-7.2466403545
23158	-7.2467047595
23159	-7.246769164
23160	-7.2468335687
23161	-7.2468979735
23162	-7.2469623782
23163	-7.2470267832
23164	-7.2470911877
23165	-7.2471555929
23166	-7.2472199977
23167	-7.2472844026
23168	-7.2473488074
23169	-7.2474132126
23170	-7.2474776175
23171	-7.2475420224
23172	-7.2476064274
23173	-7.2476708324
23174	-7.2477352375
23175	-7.2477996427
23176	-7.2478640476
23177	-7.2479284527
23178	-7.247992858
23179	-7.2480572632
23180	-7.2481216683
23181	-7.2481860735
23182	-7.2482504787
23183	-7.2483148839
23184	-7.2483792891
23185	-7.2484436945
23186	-7.2485080996
23187	-7.2485725052
23188	-7.2486369102
23189	-7.2487013157
23190	-7.2487657209
23191	-7.2488301265
23192	-7.2488945319
23193	-7.2489589372
23194	-7.2490233428
23195	-7.2490877481
23196	-7.2491521535
23197	-7.2492165591
23198	-7.2492809647
23199	-7.2493453703
23200	-7.2494097759
23201	-7.2494741813
23202	-7.2495385868
23203	-7.2496029926
23204	-7.2496673983
23205	-7.249731804
23206	-7.2497962095
23207	-7.2498606153
23208	-7.2499250212
23209	-7.249989427
23210	-7.2500538325
23211	-7.2501182385
23212	-7.2501826442
23213	-7.25024705
23214	-7.250311456
23215	-7.2503758619
23216	-7.2504402677
23217	-7.2505046735
23218	-7.2505690796
23219	-7.2506334854
23220	-7.2506978914
23221	-7.2507622975
23222	-7.2508267033
23223	-7.2508911093
23224	-7.2509555155
23225	-7.2510199215
23226	-7.2510843275
23227	-7.2511487337
23228	-7.2512131397
23229	-7.2512775459
23230	-7.2513419521
23231	-7.2514063582
23232	-7.2514707644
23233	-7.2515351705
23234	-7.2515995769
23235	-7.2516639832
23236	-7.2517283894
23237	-7.2517927955
23238	-7.2518572021
23239	-7.2519216084
23240	-7.251986015
23241	-7.2520504213
23242	-7.2521148276
23243	-7.252179234
23244	-7.2522436404
23245	-7.2523080469
23246	-7.2523724533
23247	-7.2524368598
23248	-7.2525012666
23249	-7.2525656729
23250	-7.2526300794
23251	-7.252694486
23252	-7.2527588926
23253	-7.2528232992
23254	-7.2528877057
23255	-7.2529521125
23256	-7.2530165189
23257	-7.2530809258
23258	-7.2531453324
23259	-7.2532097393
23260	-7.2532741459
23261	-7.2533385527
23262	-7.2534029594
23263	-7.2534673662
23264	-7.2535317731
23265	-7.2535961801
23266	-7.2536605868
23267	-7.2537249938
23268	-7.2537894006
23269	-7.2538538076
23270	-7.2539182145
23271	-7.2539826213
23272	-7.2540470285
23273	-7.2541114354
23274	-7.2541758422
23275	-7.2542402494
23276	-7.2543046564
23277	-7.2543690635
23278	-7.2544334707
23279	-7.2544978776
23280	-7.2545622848
23281	-7.2546266919
23282	-7.2546910992
23283	-7.2547555062
23284	-7.2548199134
23285	-7.2548843208
23286	-7.2549487279
23287	-7.2550131351
23288	-7.2550775427
23289	-7.2551419497
23290	-7.2552063571
23291	-7.2552707644
23292	-7.2553351718
23293	-7.2553995791
23294	-7.2554639866
23295	-7.2555283938
23296	-7.2555928015
23297	-7.2556572089
23298	-7.2557216164
23299	-7.2557860238
23300	-7.2558504313
23301	-7.2559148389
23302	-7.2559792463
23303	-7.2560436541
23304	-7.2561080615
23305	-7.2561724691
23306	-7.2562368766
23307	-7.2563012843
23308	-7.256365692
23309	-7.2564300995
23310	-7.2564945072
23311	-7.256558915
23312	-7.2566233227
23313	-7.2566877304
23314	-7.2567521383
23315	-7.256816546
23316	-7.2568809538
23317	-7.2569453616
23318	-7.2570097695
23319	-7.2570741772
23320	-7.2571385851
23321	-7.257202993
23322	-7.2572674012
23323	-7.2573318089
23324	-7.2573962168
23325	-7.2574606248
23326	-7.2575250329
23327	-7.2575894408
23328	-7.2576538488
23329	-7.2577182568
23330	-7.2577826648
23331	-7.257847073
23332	-7.2579114811
23333	-7.2579758892
23334	-7.2580402973
23335	-7.2581047053
23336	-7.2581691137
23337	-7.2582335219
23338	-7.2582979302
23339	-7.2583623382
23340	-7.2584267465
23341	-7.2584911547
23342	-7.2585555631
23343	-7.2586199713
23344	-7.2586843798
23345	-7.2587487881
23346	-7.2588131965
23347	-7.2588776048
23348	-7.2589420131
23349	-7.2590064214
23350	-7.2590708299
23351	-7.2591352384
23352	-7.2591996466
23353	-7.2592640554
23354	-7.2593284638
23355	-7.2593928722
23356	-7.2594572807
23357	-7.2595216892
23358	-7.2595860978
23359	-7.2596505065
23360	-7.2597149151
23361	-7.2597793236
23362	-7.2598437321
23363	-7.2599081409
23364	-7.2599725495
23365	-7.2600369582
23366	-7.2601013669
23367	-7.2601657757
23368	-7.2602301845
23369	-7.2602945931
23370	-7.260359002
23371	-7.2604234109
23372	-7.2604878197
23373	-7.2605522285
23374	-7.2606166373
23375	-7.2606810465
23376	-7.2607454552
23377	-7.2608098642
23378	-7.260874273
23379	-7.2609386821
23380	-7.2610030911
23381	-7.2610674998
23382	-7.2611319088
23383	-7.2611963178
23384	-7.261260727
23385	-7.2613251357
23386	-7.2613895449
23387	-7.261453954
23388	-7.2615183632
23389	-7.2615827723
23390	-7.2616471812
23391	-7.2617115903
23392	-7.2617759995
23393	-7.2618404087
23394	-7.261904818
23395	-7.2619692271
23396	-7.2620336364
23397	-7.2620980455
23398	-7.2621624549
23399	-7.2622268643
23400	-7.2622912736
23401	-7.262355683
23402	-7.2624200922
23403	-7.2624845017
23404	-7.2625489111
23405	-7.2626133204
23406	-7.2626777299
23407	-7.2627421393
23408	-7.2628065487
23409	-7.2628709582
23410	-7.2629353678
23411	-7.2629997772
23412	-7.2630641867
23413	-7.2631285963
23414	-7.2631930058
23415	-7.2632574155
23416	-7.263321825
23417	-7.2633862344
23418	-7.2634506441
23419	-7.2635150536
23420	-7.2635794634
23421	-7.263643873
23422	-7.2637082827
23423	-7.2637726924
23424	-7.2638371021
23425	-7.2639015119
23426	-7.2639659216
23427	-7.2640303315
23428	-7.2640947413
23429	-7.2641591509
23430	-7.2642235607
23431	-7.2642879706
23432	-7.2643523805
23433	-7.2644167904
23434	-7.2644812002
23435	-7.2645456101
23436	-7.2646100202
23437	-7.2646744301
23438	-7.2647388402
23439	-7.2648032501
23440	-7.2648676601
23441	-7.2649320699
23442	-7.2649964802
23443	-7.26506089
23444	-7.2651253
23445	-7.2651897103
23446	-7.2652541202
23447	-7.2653185302
23448	-7.2653829406
23449	-7.2654473506
23450	-7.2655117608
23451	-7.2655761712
23452	-7.2656405811
23453	-7.2657049913
23454	-7.2657694016
23455	-7.2658338119
23456	-7.265898222
23457	-7.2659626323
23458	-7.2660270425
23459	-7.2660914528
23460	-7.2661558633
23461	-7.2662202737
23462	-7.2662846841
23463	-7.2663490943
23464	-7.2664135048
23465	-7.2664779151
23466	-7.2665423255
23467	-7.266606736
23468	-7.2666711466
23469	-7.2667355569
23470	-7.2667999674
23471	-7.266864378
23472	-7.2669287886
23473	-7.266993199
23474	-7.2670576096
23475	-7.26712202
23476	-7.2671864308
23477	-7.2672508413
23478	-7.2673152519
23479	-7.2673796626
23480	-7.2674440731
23481	-7.2675084837
23482	-7.2675728946
23483	-7.2676373051
23484	-7.267701716
23485	-7.2677661267
23486	-7.2678305374
23487	-7.2678949481
23488	-7.2679593591
23489	-7.2680237698
23490	-7.2680881804
23491	-7.2681525915
23492	-7.2682170024
23493	-7.2682814132
23494	-7.2683458241
23495	-7.268410235
23496	-7.2684746459
23497	-7.2685390567
23498	-7.2686034678
23499	-7.2686678787
23500	-7.2687322896
23501	-7.2687967008
23502	-7.2688611116
23503	-7.2689255225
23504	-7.2689899338
23505	-7.2690543449
23506	-7.2691187557
23507	-7.269183167
23508	-7.269247578
23509	-7.2693119891
23510	-7.2693764
23511	-7.2694408113
23512	-7.2695052224
23513	-7.2695696338
23514	-7.2696340449
23515	-7.269698456
23516	-7.2697628673
23517	-7.2698272784
23518	-7.2698916898
23519	-7.2699561012
23520	-7.2700205122
23521	-7.2700849237
23522	-7.2701493351
23523	-7.2702137465
23524	-7.2702781577
23525	-7.2703425691
23526	-7.2704069806
23527	-7.2704713917
23528	-7.2705358033
23529	-7.2706002146
23530	-7.2706646262
23531	-7.2707290375
23532	-7.2707934491
23533	-7.2708578606
23534	-7.270922272
23535	-7.2709866836
23536	-7.271051095
23537	-7.2711155065
23538	-7.2711799182
23539	-7.2712443298
23540	-7.2713087413
23541	-7.2713731529
